Date/Time (LST),Longitude (x),Latitude (y),Temp (°C),Precip. Amount (mm),Wind Spd (km/h),Visibility (km),Weather
2014-12-17 14:00:00,-79.4,43.63,2.9,0.2,32.0,16.1,Rain
2014-12-17 15:00:00,-79.4,43.63,3.1,0.2,35.0,16.1,Rain
2014-12-17 17:00:00,-79.4,43.63,2.4,0.2,35.0,16.1,Rain
2014-12-17 19:00:00,-79.4,43.63,1.4,0.2,30.0,16.1,Snow
2014-12-17 22:00:00,-79.4,43.63,0.5,0.2,30.0,4.8,Snow
2014-12-24 03:00:00,-79.4,43.63,5.5,0.5,18.0,4.8,"Rain,Fog"
2014-12-24 04:00:00,-79.4,43.63,5.8,0.8,18.0,4.8,Fog
2014-12-24 05:00:00,-79.4,43.63,5.0,0.5,24.0,6.4,Fog
2014-12-24 06:00:00,-79.4,43.63,5.8,0.2,21.0,4.8,Fog
2014-12-24 08:00:00,-79.4,43.63,6.3,0.2,21.0,4.8,Fog
2014-12-24 09:00:00,-79.4,43.63,6.2,0.2,18.0,4.8,"Rain,Fog"
2014-12-24 10:00:00,-79.4,43.63,6.6,0.2,15.0,4.8,Fog
2014-12-24 11:00:00,-79.4,43.63,6.0,0.2,17.0,4.8,Fog
2014-12-24 22:00:00,-79.4,43.63,7.8,0.5,13.0,6.4,"Rain,Fog"
2014-12-24 23:00:00,-79.4,43.63,7.6,0.2,22.0,16.1,Rain
2014-12-25 00:00:00,-79.4,43.63,5.8,0.5,55.0,16.1,
2014-12-25 01:00:00,-79.4,43.63,5.3,0.2,48.0,16.1,
2014-12-25 04:00:00,-79.4,43.63,4.7,0.2,43.0,16.1,
2014-12-28 01:00:00,-79.4,43.63,6.2,0.2,35.0,16.1,Rain
2014-12-28 02:00:00,-79.4,43.63,5.3,0.2,22.0,16.1,
2015-01-03 17:00:00,-79.4,43.63,1.1,1.2,24.0,8.1,Fog
2015-01-03 18:00:00,-79.4,43.63,1.4,1.2,21.0,8.1,"Rain,Fog"
2015-01-03 19:00:00,-79.4,43.63,1.7,1.0,22.0,6.4,"Rain,Fog"
2015-01-03 20:00:00,-79.4,43.63,2.0,0.8,21.0,8.1,"Rain,Fog"
2015-01-03 21:00:00,-79.4,43.63,2.1,0.5,17.0,4.8,"Rain,Fog"
2015-01-03 22:00:00,-79.4,43.63,2.1,0.5,18.0,2.0,"Rain,Fog"
2015-01-03 23:00:00,-79.4,43.63,2.2,0.2,21.0,2.0,"Rain,Fog"
2015-01-04 00:00:00,-79.4,43.63,2.5,0.5,22.0,3.2,Fog
2015-01-04 01:00:00,-79.4,43.63,2.8,0.2,13.0,2.0,"Rain,Fog"
2015-01-04 02:00:00,-79.4,43.63,3.0,0.2,9.0,2.0,Fog
2015-01-04 04:00:00,-79.4,43.63,2.9,0.2,13.0,1.6,"Rain,Fog"
2015-01-04 05:00:00,-79.4,43.63,2.6,0.2,0.0,1.2,"Rain,Fog"
2015-01-04 07:00:00,-79.4,43.63,2.6,0.2,5.0,4.0,"Rain,Fog"
2015-01-04 08:00:00,-79.4,43.63,2.7,0.2,5.0,6.4,"Rain,Fog"
2015-01-04 09:00:00,-79.4,43.63,2.6,0.2,4.0,6.4,"Rain,Fog"
2015-01-04 11:00:00,-79.4,43.63,2.7,0.2,11.0,4.0,"Rain,Fog"
2015-01-04 12:00:00,-79.4,43.63,2.9,0.2,17.0,6.4,Fog
2015-01-04 14:00:00,-79.4,43.63,4.5,0.2,41.0,16.1,
2015-01-04 16:00:00,-79.4,43.63,3.5,0.2,30.0,16.1,
2015-01-04 21:00:00,-79.4,43.63,0.4,0.2,24.0,16.1,
2015-01-12 14:00:00,-79.4,43.63,-0.9,0.2,22.0,16.1,Snow
2015-01-18 09:00:00,-79.4,43.63,2.9,0.2,28.0,14.5,Rain
2015-01-18 19:00:00,-79.4,43.63,2.1,0.2,21.0,11.3,Rain
2015-01-18 21:00:00,-79.4,43.63,1.8,0.2,18.0,16.1,Rain
2015-02-09 12:00:00,-79.4,43.63,-10.3,3.0,13.0,16.1,Snow
2015-03-03 23:00:00,-79.4,43.63,1.5,0.2,30.0,16.1,Rain
2015-03-04 00:00:00,-79.4,43.63,1.4,1.0,24.0,16.1,
2015-03-04 01:00:00,-79.4,43.63,1.3,1.0,30.0,16.1,
2015-03-04 02:00:00,-79.4,43.63,1.0,0.5,26.0,16.1,
2015-03-04 03:00:00,-79.4,43.63,0.8,0.5,26.0,16.1,
2015-03-04 04:00:00,-79.4,43.63,0.6,0.2,22.0,16.1,
2015-03-04 11:00:00,-79.4,43.63,0.4,0.5,28.0,16.1,
2015-03-04 12:00:00,-79.4,43.63,1.3,0.2,21.0,16.1,
2015-03-11 16:00:00,-79.4,43.63,8.1,0.5,34.0,16.1,
2015-03-14 08:00:00,-79.4,43.63,1.8,0.2,11.0,1.2,Fog
2015-03-14 10:00:00,-79.4,43.63,2.3,0.2,11.0,1.0,Fog
2015-03-14 11:00:00,-79.4,43.63,3.0,0.5,8.0,1.2,"Rain,Fog"
2015-03-16 20:00:00,-79.4,43.63,3.6,0.8,9.0,8.1,"Rain,Fog"
2015-03-16 21:00:00,-79.4,43.63,3.2,1.2,17.0,4.8,"Rain,Fog"
2015-03-16 23:00:00,-79.4,43.63,3.3,0.5,5.0,2.4,Fog
2015-03-17 01:00:00,-79.4,43.63,2.6,0.5,4.0,1.6,"Rain,Fog"
2015-03-17 03:00:00,-79.4,43.63,6.0,0.2,8.0,16.1,Rain
2015-03-21 02:00:00,-79.4,43.63,1.4,0.2,9.0,14.5,Rain
2015-03-21 03:00:00,-79.4,43.63,1.3,1.0,13.0,11.3,Rain
2015-03-21 04:00:00,-79.4,43.63,1.6,1.2,17.0,11.3,Rain
2015-03-21 05:00:00,-79.4,43.63,1.6,0.8,15.0,6.4,"Rain,Fog"
2015-03-21 08:00:00,-79.4,43.63,2.0,0.5,17.0,4.0,"Rain,Fog"
2015-03-25 12:00:00,-79.4,43.63,0.6,1.2,26.0,9.7,"Rain,Fog"
2015-03-25 13:00:00,-79.4,43.63,0.8,1.0,26.0,4.8,"Rain,Fog"
2015-03-25 14:00:00,-79.4,43.63,1.0,0.2,28.0,4.0,"Rain,Fog"
2015-03-25 15:00:00,-79.4,43.63,1.4,0.2,17.0,2.8,Fog
2015-03-26 11:00:00,-79.4,43.63,0.8,1.0,21.0,2.4,Snow
2015-03-26 12:00:00,-79.4,43.63,1.6,0.5,15.0,2.0,"Rain,Fog"
2015-04-02 19:00:00,-79.4,43.63,6.8,2.3,13.0,4.8,"Rain,Fog"
2015-04-02 20:00:00,-79.4,43.63,6.0,0.8,8.0,1.2,"Rain,Fog"
2015-04-02 22:00:00,-79.4,43.63,6.0,0.2,8.0,6.4,Fog
2015-04-03 19:00:00,-79.4,43.63,5.7,1.5,21.0,12.9,Rain
2015-04-03 20:00:00,-79.4,43.63,5.1,0.8,9.0,16.1,Rain
2015-04-03 21:00:00,-79.4,43.63,5.1,0.2,17.0,16.1,Rain
2015-04-04 21:00:00,-79.4,43.63,0.1,0.8,13.0,6.4,Snow
2015-04-04 22:00:00,-79.4,43.63,0.3,0.2,17.0,12.9,
2015-04-08 11:00:00,-79.4,43.63,1.4,3.5,54.0,2.4,Fog
2015-04-08 12:00:00,-79.4,43.63,1.5,8.5,50.0,2.4,Fog
2015-04-08 13:00:00,-79.4,43.63,1.8,2.8,48.0,4.8,"Rain,Fog"
2015-04-08 14:00:00,-79.4,43.63,2.1,1.5,52.0,4.8,"Rain,Fog"
2015-04-08 15:00:00,-79.4,43.63,2.2,0.2,41.0,3.2,"Rain,Fog"
2015-04-08 16:00:00,-79.4,43.63,2.4,0.2,46.0,3.2,"Rain,Fog"
2015-04-08 17:00:00,-79.4,43.63,2.3,0.2,50.0,8.1,"Rain,Fog"
2015-04-08 18:00:00,-79.4,43.63,2.1,0.2,46.0,4.8,"Rain,Fog"
2015-04-09 11:00:00,-79.4,43.63,2.8,0.2,37.0,4.8,Fog
2015-04-09 16:00:00,-79.4,43.63,3.7,1.0,39.0,9.7,"Rain,Fog"
2015-04-09 17:00:00,-79.4,43.63,4.3,1.2,34.0,9.7,"Rain,Fog"
2015-04-09 18:00:00,-79.4,43.63,4.3,0.5,32.0,12.9,Rain
2015-04-09 19:00:00,-79.4,43.63,5.7,0.2,22.0,9.7,"Rain,Fog"
2015-04-09 23:00:00,-79.4,43.63,6.5,6.0,11.0,1.6,"Thunderstorms,Rain,Fog"
2015-04-10 00:00:00,-79.4,43.63,5.6,2.8,17.0,2.4,"Rain,Fog"
2015-04-10 03:00:00,-79.4,43.63,7.8,0.2,5.0,1.2,Fog
2015-04-10 05:00:00,-79.4,43.63,5.8,1.3,9.0,2.4,"Thunderstorms,Rain,Fog"
2015-04-10 06:00:00,-79.4,43.63,6.3,1.3,11.0,6.4,Fog
2015-04-13 18:00:00,-79.4,43.63,11.3,3.5,26.0,0.8,"Rain,Fog"
2015-04-13 19:00:00,-79.4,43.63,14.9,0.2,46.0,16.1,
2015-04-17 00:00:00,-79.4,43.63,6.3,0.5,8.0,12.9,Rain
2015-04-17 01:00:00,-79.4,43.63,5.5,0.2,8.0,9.7,"Rain,Fog"
2015-04-17 03:00:00,-79.4,43.63,6.1,0.2,0.0,2.8,Fog
2015-04-17 04:00:00,-79.4,43.63,6.4,0.2,0.0,0.8,Fog
2015-04-20 00:00:00,-79.4,43.63,4.7,3.2,41.0,4.8,"Rain,Fog"
2015-04-20 01:00:00,-79.4,43.63,5.4,5.8,45.0,4.8,"Rain,Fog"
2015-04-20 02:00:00,-79.4,43.63,6.8,4.8,46.0,4.8,"Rain,Fog"
2015-04-20 03:00:00,-79.4,43.63,6.6,3.2,54.0,6.4,"Rain,Fog"
2015-04-20 04:00:00,-79.4,43.63,5.6,3.2,48.0,4.0,"Rain,Fog"
2015-04-20 05:00:00,-79.4,43.63,4.8,1.8,46.0,16.1,Rain
2015-04-20 06:00:00,-79.4,43.63,4.8,1.8,46.0,16.1,Rain
2015-04-20 07:00:00,-79.4,43.63,4.4,0.2,50.0,6.4,"Rain,Fog"
2015-04-20 08:00:00,-79.4,43.63,4.5,1.8,43.0,6.4,"Rain,Fog"
2015-04-20 09:00:00,-79.4,43.63,4.7,2.8,39.0,6.4,"Rain,Fog"
2015-04-20 10:00:00,-79.4,43.63,5.9,1.2,15.0,8.1,"Rain,Fog"
2015-04-20 11:00:00,-79.4,43.63,7.6,0.2,26.0,16.1,
2015-04-20 14:00:00,-79.4,43.63,9.0,0.2,9.0,16.1,Rain
2015-04-20 15:00:00,-79.4,43.63,11.4,2.5,4.0,3.2,"Rain,Fog"
2015-04-20 16:00:00,-79.4,43.63,12.3,0.8,13.0,8.1,Fog
2015-04-21 14:00:00,-79.4,43.63,8.2,1.5,35.0,16.1,
2015-04-21 15:00:00,-79.4,43.63,7.9,0.2,32.0,14.5,Rain
2015-04-21 16:00:00,-79.4,43.63,7.9,0.2,32.0,16.1,Rain
2015-04-21 18:00:00,-79.4,43.63,6.7,1.2,28.0,16.1,
2015-04-21 20:00:00,-79.4,43.63,4.0,1.2,11.0,16.1,
2015-04-21 21:00:00,-79.4,43.63,3.6,0.2,4.0,16.1,
2015-05-04 15:00:00,-79.4,43.63,13.9,0.8,24.0,16.1,Rain
2015-05-10 01:00:00,-79.4,43.63,14.2,0.2,15.0,1.2,Fog
2015-05-10 13:00:00,-79.4,43.63,20.5,0.2,11.0,3.6,Haze
2015-05-11 21:00:00,-79.4,43.63,14.6,6.3,13.0,2.8,"Rain,Fog"
2015-05-11 22:00:00,-79.4,43.63,12.4,0.5,11.0,0.8,"Rain,Fog"
2015-05-15 18:00:00,-79.4,43.63,10.4,0.5,15.0,8.1,"Rain,Fog"
2015-05-30 13:00:00,-79.4,43.63,20.6,0.5,21.0,14.5,"Thunderstorms,Rain"
2015-05-30 14:00:00,-79.4,43.63,19.4,5.3,15.0,4.8,"Thunderstorms,Heavy Rain,Fog"
2015-05-30 15:00:00,-79.4,43.63,21.2,5.0,11.0,12.9,Rain
2015-05-30 16:00:00,-79.4,43.63,21.5,6.6,24.0,4.8,"Thunderstorms,Rain,Fog"
2015-05-30 17:00:00,-79.4,43.63,21.4,2.8,8.0,16.1,
2015-05-30 22:00:00,-79.4,43.63,15.7,0.2,17.0,14.5,Rain
2015-05-30 23:00:00,-79.4,43.63,14.5,1.5,21.0,14.5,Rain
2015-05-31 00:00:00,-79.4,43.63,13.9,1.2,24.0,8.1,"Rain,Fog"
2015-05-31 01:00:00,-79.4,43.63,,2.0,,,
2015-05-31 02:00:00,-79.4,43.63,12.0,4.2,18.0,16.1,Rain
2015-05-31 03:00:00,-79.4,43.63,10.8,1.5,17.0,16.1,Rain
2015-05-31 04:00:00,-79.4,43.63,,1.2,,,
2015-05-31 05:00:00,-79.4,43.63,8.6,2.2,28.0,9.7,"Rain,Fog"
2015-05-31 06:00:00,-79.4,43.63,8.7,1.2,34.0,16.1,Rain
2015-05-31 07:00:00,-79.4,43.63,8.4,0.2,34.0,16.1,Rain
2015-05-31 08:00:00,-79.4,43.63,8.9,0.2,28.0,16.1,Rain
2015-05-31 09:00:00,-79.4,43.63,8.1,1.0,22.0,16.1,Rain
2015-05-31 10:00:00,-79.4,43.63,8.4,0.2,21.0,16.1,
2015-05-31 11:00:00,-79.4,43.63,9.1,0.2,18.0,16.1,Rain
2015-05-31 12:00:00,-79.4,43.63,8.9,0.8,22.0,16.1,Rain
2015-05-31 14:00:00,-79.4,43.63,9.2,0.5,22.0,16.1,Rain
2015-05-31 15:00:00,-79.4,43.63,9.0,1.2,28.0,16.1,Rain
2015-05-31 16:00:00,-79.4,43.63,8.9,0.5,30.0,16.1,Rain
2015-05-31 18:00:00,-79.4,43.63,8.9,0.5,28.0,16.1,Rain
2015-05-31 19:00:00,-79.4,43.63,8.3,1.2,32.0,12.9,Rain
2015-05-31 20:00:00,-79.4,43.63,8.1,2.0,26.0,16.1,Rain
2015-05-31 21:00:00,-79.4,43.63,8.6,0.8,32.0,16.1,Rain
2015-05-31 22:00:00,-79.4,43.63,8.7,0.2,26.0,16.1,Rain
2015-06-05 16:00:00,-79.4,43.63,19.8,10.1,13.0,16.1,"Thunderstorms,Rain"
2015-06-05 17:00:00,-79.4,43.63,20.5,0.2,18.0,16.1,
2015-06-07 22:00:00,-79.4,43.63,12.2,0.2,4.0,16.1,
2015-06-08 01:00:00,-79.4,43.63,16.3,9.4,13.0,2.4,"Thunderstorms,Rain,Fog"
2015-06-08 02:00:00,-79.4,43.63,16.8,7.3,17.0,1.2,"Thunderstorms,Rain,Fog"
2015-06-08 03:00:00,-79.4,43.63,17.0,2.3,0.0,0.4,Fog
2015-06-08 04:00:00,-79.4,43.63,16.0,2.0,5.0,2.4,"Thunderstorms,Rain,Fog"
2015-06-08 05:00:00,-79.4,43.63,15.4,0.8,15.0,1.6,Fog
2015-06-08 07:00:00,-79.4,43.63,14.3,1.5,21.0,4.0,"Moderate Rain,Fog"
2015-06-08 08:00:00,-79.4,43.63,14.7,7.3,15.0,4.8,"Rain,Fog"
2015-06-08 10:00:00,-79.4,43.63,19.2,1.8,9.0,16.1,Rain
2015-06-08 12:00:00,-79.4,43.63,14.8,0.2,5.0,11.3,Rain
2015-06-09 15:00:00,-79.4,43.63,18.4,2.5,13.0,6.4,Heavy Rain
2015-06-09 16:00:00,-79.4,43.63,19.5,1.5,5.0,16.1,Rain
2015-06-10 12:00:00,-79.4,43.63,19.1,4.3,28.0,16.1,
2015-06-10 18:00:00,-79.4,43.63,20.9,9.1,8.0,14.5,Thunderstorms
2015-06-12 05:00:00,-79.4,43.63,14.6,1.5,9.0,11.3,Rain
2015-06-12 06:00:00,-79.4,43.63,16.3,4.6,21.0,16.1,
2015-06-12 08:00:00,-79.4,43.63,15.8,1.2,26.0,16.1,
2015-06-12 14:00:00,-79.4,43.63,15.4,3.0,30.0,11.3,Rain
2015-06-14 09:00:00,-79.4,43.63,15.7,1.2,18.0,16.1,Rain
2015-06-14 11:00:00,-79.4,43.63,15.1,0.2,17.0,14.5,Rain
2015-06-14 12:00:00,-79.4,43.63,14.8,1.2,22.0,6.4,"Rain,Fog"
2015-06-14 13:00:00,-79.4,43.63,14.8,1.5,24.0,8.1,"Rain,Fog"
2015-06-14 14:00:00,-79.4,43.63,14.7,0.2,22.0,4.8,Fog
2015-06-16 04:00:00,-79.4,43.63,16.5,10.9,11.0,3.2,"Rain,Fog"
2015-06-16 05:00:00,-79.4,43.63,17.0,3.0,13.0,2.0,"Rain,Fog"
2015-06-16 06:00:00,-79.4,43.63,19.4,3.8,13.0,9.7,"Rain,Fog"
2015-06-22 19:00:00,-79.4,43.63,20.5,0.2,13.0,16.1,Rain
2015-06-22 22:00:00,-79.4,43.63,19.2,1.0,13.0,16.1,"Thunderstorms,Rain"
2015-06-22 23:00:00,-79.4,43.63,19.8,0.2,5.0,16.1,Rain
2015-06-23 00:00:00,-79.4,43.63,19.4,17.5,8.0,1.2,"Thunderstorms,Heavy Rain,Fog"
2015-06-23 02:00:00,-79.4,43.63,19.3,0.2,11.0,12.9,
2015-06-23 03:00:00,-79.4,43.63,20.5,0.5,22.0,12.9,"Thunderstorms,Rain"
2015-06-23 04:00:00,-79.4,43.63,18.5,0.8,15.0,16.1,
2015-06-27 11:00:00,-79.4,43.63,14.8,7.1,28.0,2.0,"Heavy Rain,Fog"
2015-06-27 12:00:00,-79.4,43.63,15.3,2.8,34.0,14.5,Rain
2015-06-27 13:00:00,-79.4,43.63,14.5,2.5,34.0,8.1,"Rain,Fog"
2015-06-27 14:00:00,-79.4,43.63,14.8,1.8,34.0,12.9,Rain
2015-06-27 15:00:00,-79.4,43.63,15.1,5.8,35.0,9.7,"Moderate Rain,Fog"
2015-06-27 16:00:00,-79.4,43.63,15.1,5.8,39.0,4.8,"Moderate Rain,Fog"
2015-06-27 17:00:00,-79.4,43.63,14.5,2.5,45.0,9.7,"Rain,Fog"
2015-06-27 18:00:00,-79.4,43.63,14.3,1.0,45.0,11.3,Rain
2015-06-27 19:00:00,-79.4,43.63,14.6,0.8,46.0,11.3,Rain
2015-06-27 20:00:00,-79.4,43.63,14.1,1.2,45.0,8.1,"Rain,Fog"
2015-06-27 21:00:00,-79.4,43.63,13.7,4.0,45.0,6.4,"Rain,Fog"
2015-06-27 22:00:00,-79.4,43.63,13.7,1.0,46.0,6.4,"Rain,Fog"
2015-06-27 23:00:00,-79.4,43.63,12.9,1.2,41.0,12.9,Rain
2015-06-28 00:00:00,-79.4,43.63,13.1,0.5,37.0,16.1,Rain
2015-06-28 01:00:00,-79.4,43.63,13.2,0.2,39.0,11.3,Rain
2015-06-28 02:00:00,-79.4,43.63,12.9,0.5,43.0,9.7,"Rain,Fog"
2015-06-28 04:00:00,-79.4,43.63,12.7,1.2,46.0,4.0,"Rain,Fog"
2015-06-28 05:00:00,-79.4,43.63,12.6,0.8,37.0,4.8,"Rain,Fog"
2015-06-28 06:00:00,-79.4,43.63,12.4,1.0,35.0,2.4,"Rain,Fog"
2015-06-28 07:00:00,-79.4,43.63,12.6,3.5,37.0,2.0,"Rain,Fog"
2015-06-28 08:00:00,-79.4,43.63,12.8,1.0,34.0,4.0,"Rain,Fog"
2015-06-28 09:00:00,-79.4,43.63,12.9,0.2,35.0,4.8,Fog
2015-06-28 10:00:00,-79.4,43.63,13.4,0.8,24.0,3.2,"Rain,Fog"
2015-06-28 11:00:00,-79.4,43.63,13.5,0.2,22.0,2.8,"Rain,Fog"
2015-06-28 13:00:00,-79.4,43.63,14.3,0.2,13.0,9.7,"Rain,Fog"
2015-06-28 15:00:00,-79.4,43.63,14.1,0.2,4.0,8.1,"Rain,Fog"
2015-06-28 17:00:00,-79.4,43.63,13.7,0.8,9.0,14.5,Rain
2015-06-28 18:00:00,-79.4,43.63,13.9,0.5,9.0,4.8,"Rain,Fog"
2015-06-28 19:00:00,-79.4,43.63,14.0,0.5,9.0,16.1,Rain
2015-07-07 14:00:00,-79.4,43.63,21.8,2.5,11.0,4.8,Fog
2015-07-07 16:00:00,-79.4,43.63,22.6,3.2,21.0,4.0,"Rain,Fog"
2015-07-07 17:00:00,-79.4,43.63,22.6,1.5,17.0,16.1,
2015-07-07 20:00:00,-79.4,43.63,19.1,0.8,22.0,4.8,"Rain,Fog"
2015-07-07 21:00:00,-79.4,43.63,17.5,0.2,28.0,16.1,Rain
2015-07-14 09:00:00,-79.4,43.63,21.3,2.0,9.0,8.1,"Rain,Fog"
2015-07-14 21:00:00,-79.4,43.63,21.6,0.8,4.0,16.1,
2015-07-17 11:00:00,-79.4,43.63,18.2,0.2,11.0,16.1,Rain
2015-07-17 12:00:00,-79.4,43.63,17.9,2.8,11.0,8.1,"Rain,Fog"
2015-07-17 13:00:00,-79.4,43.63,18.6,1.5,9.0,4.8,"Moderate Rain,Fog"
2015-07-17 14:00:00,-79.4,43.63,18.4,1.3,15.0,16.1,
2015-07-17 15:00:00,-79.4,43.63,18.6,0.2,17.0,16.1,Rain
2015-07-17 16:00:00,-79.4,43.63,18.8,0.2,21.0,16.1,Rain
2015-07-18 04:00:00,-79.4,43.63,19.9,0.2,8.0,9.7,Fog
2015-07-19 16:00:00,-79.4,43.63,27.3,0.8,15.0,16.1,Thunderstorms
2015-07-31 22:00:00,-79.4,43.63,20.5,0.2,17.0,8.1,Rain
2015-07-31 23:00:00,-79.4,43.63,19.2,0.2,9.0,16.1,
2015-08-02 17:00:00,-79.4,43.63,22.7,0.5,39.0,16.1,"Thunderstorms,Rain"
2015-08-02 18:00:00,-79.4,43.63,17.9,6.3,5.0,16.1,"Thunderstorms,Rain"
2015-08-02 22:00:00,-79.4,43.63,16.4,5.8,24.0,16.1,"Thunderstorms,Rain"
2015-08-03 00:00:00,-79.4,43.63,14.6,0.5,13.0,16.1,Rain
2015-08-03 01:00:00,-79.4,43.63,14.9,0.5,28.0,16.1,Rain
2015-08-03 02:00:00,-79.4,43.63,14.4,0.2,15.0,16.1,Rain
2015-08-03 03:00:00,-79.4,43.63,13.2,0.5,8.0,16.1,Rain
2015-08-03 04:00:00,-79.4,43.63,13.6,0.8,5.0,12.9,Rain
2015-08-04 18:00:00,-79.4,43.63,19.2,4.6,8.0,12.9,"Thunderstorms,Rain"
2015-08-10 13:00:00,-79.4,43.63,20.3,0.5,8.0,16.1,Rain
2015-08-10 14:00:00,-79.4,43.63,19.0,3.5,15.0,11.3,Moderate Rain
2015-08-10 15:00:00,-79.4,43.63,19.5,2.0,11.0,16.1,Rain
2015-08-10 16:00:00,-79.4,43.63,19.4,0.5,9.0,16.1,
2015-08-10 18:00:00,-79.4,43.63,18.0,3.5,15.0,12.9,Rain
2015-08-10 19:00:00,-79.4,43.63,18.2,0.5,13.0,16.1,Rain
2015-08-14 06:00:00,-79.4,43.63,19.6,0.5,8.0,16.1,Rain
2015-08-14 07:00:00,-79.4,43.63,19.6,0.8,11.0,16.1,Rain
2015-08-14 08:00:00,-79.4,43.63,19.8,0.5,9.0,16.1,Rain
2015-08-14 09:00:00,-79.4,43.63,20.6,1.2,9.0,16.1,
2015-08-14 10:00:00,-79.4,43.63,20.6,0.5,18.0,16.1,Rain
2015-08-14 19:00:00,-79.4,43.63,20.7,0.2,8.0,16.1,Rain
2015-08-18 13:00:00,-79.4,43.63,21.7,1.5,8.0,16.1,Rain
2015-08-18 14:00:00,-79.4,43.63,22.8,0.2,4.0,16.1,
2015-08-19 23:00:00,-79.4,43.63,22.1,1.2,15.0,6.4,"Rain,Fog"
2015-08-20 00:00:00,-79.4,43.63,22.8,0.8,0.0,16.1,
2015-08-20 10:00:00,-79.4,43.63,21.7,2.5,13.0,11.3,Rain
2015-08-20 11:00:00,-79.4,43.63,21.6,0.8,9.0,16.1,
2015-08-20 12:00:00,-79.4,43.63,21.4,2.2,13.0,14.5,Rain
2015-08-20 13:00:00,-79.4,43.63,22.1,0.2,13.0,16.1,
2015-08-24 04:00:00,-79.4,43.63,20.3,0.2,9.0,16.1,
2015-09-08 05:00:00,-79.4,43.63,23.0,0.2,5.0,8.1,Fog
2015-09-08 06:00:00,-79.4,43.63,23.2,3.3,8.0,11.3,Rain
2015-09-08 07:00:00,-79.4,43.63,22.5,0.2,9.0,4.8,"Rain,Fog"
2015-09-09 08:00:00,-79.4,43.63,21.8,0.2,17.0,16.1,Rain
2015-09-09 09:00:00,-79.4,43.63,21.6,2.2,13.0,16.1,Rain
2015-09-11 21:00:00,-79.4,43.63,16.0,0.8,22.0,16.1,Rain
2015-09-11 22:00:00,-79.4,43.63,15.5,0.8,17.0,16.1,Rain
2015-09-11 23:00:00,-79.4,43.63,15.2,0.5,11.0,16.1,Rain
2015-09-12 00:00:00,-79.4,43.63,14.6,1.5,11.0,14.5,Rain
2015-09-12 01:00:00,-79.4,43.63,15.0,1.5,13.0,11.3,Rain
2015-09-12 02:00:00,-79.4,43.63,14.2,1.0,17.0,16.1,Rain
2015-09-12 03:00:00,-79.4,43.63,13.6,2.5,18.0,16.1,Rain
2015-09-12 04:00:00,-79.4,43.63,13.9,1.2,15.0,16.1,Rain
2015-09-12 05:00:00,-79.4,43.63,14.2,1.5,18.0,11.3,Rain
2015-09-12 06:00:00,-79.4,43.63,14.0,1.0,21.0,16.1,Rain
2015-09-12 07:00:00,-79.4,43.63,13.9,1.5,15.0,16.1,Rain
2015-09-12 08:00:00,-79.4,43.63,14.1,0.5,24.0,16.1,
2015-09-12 18:00:00,-79.4,43.63,14.8,0.2,13.0,16.1,Rain
2015-09-12 20:00:00,-79.4,43.63,13.4,3.5,17.0,14.5,Rain
2015-09-12 21:00:00,-79.4,43.63,12.7,3.2,17.0,16.1,Rain
2015-09-12 22:00:00,-79.4,43.63,12.8,0.2,11.0,16.1,Rain
2015-09-12 23:00:00,-79.4,43.63,12.8,0.5,9.0,16.1,Rain
2015-09-13 00:00:00,-79.4,43.63,12.8,0.5,13.0,16.1,Rain
2015-09-13 01:00:00,-79.4,43.63,12.6,1.0,17.0,16.1,Rain
2015-09-13 02:00:00,-79.4,43.63,12.4,1.0,11.0,16.1,Rain
2015-09-13 03:00:00,-79.4,43.63,11.8,0.5,17.0,16.1,Rain
2015-09-13 06:00:00,-79.4,43.63,11.8,0.2,15.0,16.1,Rain
2015-09-13 07:00:00,-79.4,43.63,11.9,0.5,18.0,16.1,Rain
2015-09-13 08:00:00,-79.4,43.63,12.6,0.2,15.0,16.1,
2015-09-13 15:00:00,-79.4,43.63,14.4,0.2,18.0,16.1,Rain
2015-09-13 16:00:00,-79.4,43.63,14.4,0.2,15.0,16.1,Rain
2015-09-19 15:00:00,-79.4,43.63,20.1,6.8,21.0,16.1,Rain
2015-09-19 16:00:00,-79.4,43.63,20.1,0.2,28.0,16.1,
2015-09-28 05:00:00,-79.4,43.63,19.0,0.2,11.0,14.5,Rain
2015-09-28 06:00:00,-79.4,43.63,19.0,0.2,15.0,16.1,
2015-09-28 07:00:00,-79.4,43.63,18.8,1.0,15.0,8.1,"Rain,Fog"
2015-09-28 08:00:00,-79.4,43.63,18.6,0.2,17.0,9.7,Fog
2015-09-28 09:00:00,-79.4,43.63,18.8,0.5,17.0,8.1,"Rain,Fog"
2015-09-29 12:00:00,-79.4,43.63,20.0,0.2,9.0,9.7,Fog
2015-09-29 13:00:00,-79.4,43.63,20.0,0.8,9.0,6.4,"Rain,Fog"
2015-09-29 14:00:00,-79.4,43.63,19.5,1.2,21.0,11.3,Moderate Rain
2015-09-29 15:00:00,-79.4,43.63,17.2,5.2,18.0,9.7,"Moderate Rain,Fog"
2015-09-29 16:00:00,-79.4,43.63,16.7,7.3,15.0,16.1,Rain
2015-09-29 17:00:00,-79.4,43.63,16.3,1.0,13.0,16.1,Rain
2015-09-29 18:00:00,-79.4,43.63,16.3,0.5,15.0,16.1,Rain
